External code,Vendor,Centre,Dice_BG,Dice_LV,Dice_MYO,Dice_RV,IoU_BG,IoU_LV,IoU_MYO,IoU_RV,HD_BG,HD_LV,HD_MYO,HD_RV
I7T3U1,F,6,0.9961382150650024,0.968294084072113,0.9139963984489441,0.9488205909729004,0.992306113243103,0.9385369420051575,0.8416144847869873,0.902624785900116,2.8284271247461903,2.23606797749979,3.0,3.0
I7W4Y8,B,2,0.9841406345367432,0.8413402438163757,0.8097257018089294,0.8645436763763428,0.9687764644622803,0.7261322736740112,0.6802849173545837,0.761406421661377,6.708203932499369,42.74342054632502,41.23105625617661,17.74823934929885
I8N8Y1,D,5,0.9855373501777649,0.9193595051765442,0.7881215214729309,0.8960731029510498,0.9714871048927307,0.8507543206214905,0.6503305435180664,0.8117141723632812,5.0,5.385164807134504,5.916079783099616,19.026297590440446
I8Z0Z6,C,4,0.9850355386734009,0.9014357924461365,0.8034509420394897,0.7988803386688232,0.9705122709274292,0.8205581307411194,0.671473503112793,0.6651130318641663,3.0,42.20189569201838,21.93171219946131,25.96150997149434
J1T9Y1,F,6,0.9941644668579102,0.9584897756576538,0.8944860696792603,0.9564602971076965,0.9883965849876404,0.9202884435653687,0.8091133236885071,0.916553795337677,3.7416573867739413,2.8284271247461903,3.605551275463989,6.4031242374328485
J2S5T1,C,4,,,,,,,,,,,,
J4J8Q3,F,6,0.9948626756668091,0.9626160860061646,0.9017020463943481,0.9556475877761841,0.9897778034210205,0.9279265999794006,0.8209995031356812,0.9150623083114624,3.1622776601683795,3.0,4.47213595499958,3.1622776601683795
J4J9W6,B,2,0.98918217420578,0.9338682293891907,0.8592203855514526,0.894577145576477,0.9785958528518677,0.8759406805038452,0.7531870007514954,0.8092623949050903,3.0,30.4138126514911,5.830951894845301,10.04987562112089
J6K4V3,C,4,0.9755069613456726,0.8493193984031677,0.7564499378204346,0.8514169454574585,0.9521850347518921,0.7381017208099365,0.6082987785339355,0.7412759065628052,3.0,9.1104335791443,8.94427190999916,14.071247279470288
J6K6P5,F,6,0.9946033358573914,0.9514304399490356,0.9027594327926636,0.9462239742279053,0.9892646074295044,0.9073603749275208,0.8227543234825134,0.8979365229606628,4.123105625617661,3.0,6.0,5.0990195135927845
J6M5O2,D,5,0.9694298505783081,0.8331937789916992,0.7809549570083618,0.7706175446510315,0.9406733512878418,0.7140806317329407,0.640628457069397,0.6268330216407776,3.0,10.295630140987,7.0710678118654755,13.601470508735444
J6P5T8,A,1,0.9874286651611328,0.9571141600608826,0.8603286743164062,0.9002178907394409,0.9751694798469543,0.9177554845809937,0.7548919320106506,0.8185420036315918,10.0,2.23606797749979,9.486832980505138,17.349351572897472
J8R5W2,F,6,0.9950875639915466,0.9711076021194458,0.9249975681304932,0.963620126247406,0.990223228931427,0.9438378810882568,0.8604609370231628,0.9297943115234375,3.0,3.0,2.23606797749979,3.1622776601683795
J9L4S2,B,3,0.980259895324707,0.9481642842292786,0.7946338653564453,0.710118293762207,0.9612840414047241,0.9014375805854797,0.6592469215393066,0.5505297183990479,4.0,3.605551275463989,9.055385138137417,42.05948168962618
J9L6N9,B,2,0.9812479615211487,0.9073065519332886,0.8229877948760986,0.9048776626586914,0.9631862640380859,0.8303395509719849,0.699217677116394,0.8262799978256226,6.164414002968976,6.082762530298219,7.681145747868608,6.782329983125268
K2S1U6,B,2,0.9789952635765076,0.8889921307563782,0.8246848583221436,0.8444698452949524,0.9588547945022583,0.8001672625541687,0.701671302318573,0.7308072447776794,8.94427190999916,6.0,4.123105625617661,7.810249675906654
