External code,Vendor,Centre,Dice_BG,Dice_LV,Dice_RV,Dice_MYO,IoU_BG,IoU_LV,IoU_RV,IoU_MYO,HD_BG,HD_LV,HD_RV,HD_MYO
D5G3W8,C,4,0.9914398193359375,0.8947843313217163,0.8544571399688721,0.9001286029815674,0.9830249547958374,0.8096015453338623,0.745897114276886,0.8183944225311279,4.0,8.660254037844387,4.242640687119285,32.57299494980466
D6E9U8,B,2,0.9813565611839294,0.9459619522094727,0.79571932554245,0.865266740322113,0.9633955955505371,0.8974646925926208,0.660742461681366,0.7625287175178528,8.0,10.770329614269007,9.848857801796104,11.789826122551595
D6H6O2,B,2,0.9773949384689331,0.9456870555877686,0.8447288274765015,0.8097730278968811,0.95578932762146,0.8969699740409851,0.731195330619812,0.6803517937660217,6.082762530298219,6.082762530298219,5.385164807134504,8.48528137423857
D6N7Q8,C,4,0.9877557158470154,0.888221025466919,0.838265597820282,0.8427790999412537,0.9758076071739197,0.7989186644554138,0.7215638756752014,0.7282785177230835,3.605551275463989,4.47213595499958,13.45362404707371,19.261360284258224
D7M8P9,C,4,0.9842574596405029,0.9290313124656677,0.7625167965888977,0.8638615608215332,0.969002902507782,0.8674682378768921,0.6161835789680481,0.7603488564491272,3.605551275463989,35.014282800023196,32.55764119219941,11.0
D7T3V8,C,4,0.9772315621376038,0.9084243774414062,0.8250133395195007,0.8095486164093018,0.9554768204689026,0.832213819026947,0.7021470069885254,0.6800350546836853,3.1622776601683795,5.830951894845301,7.280109889280518,8.660254037844387
D8E4F4,A,1,0.9848421216011047,0.9444114565849304,0.8212624788284302,0.845002293586731,0.9701369404792786,0.8946776390075684,0.6967305541038513,0.7316051125526428,9.0,43.289721643826724,13.638181696985855,15.132745950421556
D8O0W2,B,3,0.9888850450515747,0.9101682901382446,0.7979889512062073,0.9351035356521606,0.9780145287513733,0.8351457118988037,0.6638782620429993,0.8781168460845947,4.0,22.22611077089287,22.20360331117452,5.0990195135927845
D9F5P1,F,6,0.9944527745246887,0.9716294407844543,0.9313856363296509,0.9652127623558044,0.9889668226242065,0.9448242783546448,0.871582567691803,0.9327645301818848,3.1622776601683795,2.8284271247461903,2.0,3.1622776601683795
D9I8O7,B,3,0.9879575967788696,0.9186275005340576,0.8190320730209351,0.89615797996521,0.9762018322944641,0.849501371383667,0.693526029586792,0.8118534088134766,4.0,39.45883931389772,12.884098726725126,30.24896692450835
D9L1Z3,F,6,0.9960017800331116,0.9705089926719666,0.9154183268547058,0.9705713987350464,0.992035448551178,0.9427075982093811,0.8440289497375488,0.9428253173828125,2.23606797749979,2.449489742783178,4.0,3.0
E0J2Z9,D,5,0.9895160794258118,0.926838219165802,0.7892284989356995,0.9086685180664062,0.9792497754096985,0.8636518716812134,0.6518393158912659,0.8326237797737122,5.0,5.0,4.898979485566356,10.295630140987
E0J7L9,F,6,0.9951222538948059,0.9668675661087036,0.9179180860519409,0.9744172096252441,0.9902918338775635,0.935860276222229,0.8482889533042908,0.9501107931137085,3.0,3.0,4.0,2.449489742783178
E0M3U7,F,6,0.9949425458908081,0.9728872776031494,0.9160273671150208,0.9743581414222717,0.9899359941482544,0.9472059011459351,0.8450649976730347,0.9499983787536621,2.8284271247461903,2.8284271247461903,3.0,4.123105625617661
E0O0S0,F,6,0.9961363673210144,0.9702643752098083,0.9264391660690308,0.9702435731887817,0.9923025369644165,0.9422460794448853,0.8629592061042786,0.942206859588623,2.0,2.23606797749979,2.23606797749979,4.47213595499958
E1L7M3,D,5,0.9818560481071472,0.8891788125038147,0.7350365519523621,0.8391621112823486,0.9643588066101074,0.8004698157310486,0.5810733437538147,0.722893476486206,3.0,6.4031242374328485,9.899494936611665,13.0
E1L8Y4,B,3,0.9882795214653015,0.9338546395301819,0.8021937012672424,0.9446575045585632,0.9768305420875549,0.8759168386459351,0.6697190403938293,0.895119309425354,3.0,4.0,23.430749027719962,4.242640687119285
E3F2U7,C,4,0.9789899587631226,0.8261575102806091,0.8059975504875183,0.8666632771492004,0.9588446617126465,0.7038061022758484,0.6750383973121643,0.7647005915641785,10.862780491200215,11.40175425099138,18.275666882497067,12.767145334803704
E3F5U2,C,4,,,,,,,,,,,,
E3I4V1,C,4,,,,,,,,,,,,
E3L8U8,B,3,0.9668588638305664,0.8794790506362915,0.7568042278289795,0.7095814943313599,0.9358440041542053,0.7848840951919556,0.6087570786476135,0.5498847365379333,6.0,7.280109889280518,21.863211109075447,11.40175425099138
E3T0Z2,B,2,0.984889030456543,0.9224516749382019,0.8404601216316223,0.9100973606109619,0.9702278971672058,0.8560652732849121,0.7248221039772034,0.8350263237953186,6.0,3.605551275463989,6.6332495807108,8.12403840463596
E4H7L4,D,5,0.977089524269104,0.8954390287399292,0.8134761452674866,0.9089372754096985,0.9552053213119507,0.8106741905212402,0.6855961084365845,0.8330751657485962,5.0,10.770329614269007,6.0,29.478805945967352
E4I9O7,B,3,0.9646457433700562,0.8083077669143677,0.7348271012306213,0.6874455213546753,0.9317059516906738,0.6782856583595276,0.580811619758606,0.5237462520599365,21.0,9.055385138137417,8.306623862918075,27.586228448267445
E4M2Q7,B,3,0.983898401260376,0.9576634764671326,0.7943252325057983,0.8886801600456238,0.9683071374893188,0.9187661409378052,0.6588221192359924,0.7996619343757629,6.0,6.0,11.180339887498949,10.44030650891055
E4O8P3,B,2,0.982245683670044,0.9535994529724121,0.8252625465393066,0.8616337180137634,0.9651108384132385,0.9113139510154724,0.7025080919265747,0.7569037675857544,9.0,3.3166247903554,24.1039415863879,13.490737563232042
E4W8Z7,B,2,0.9837039709091187,0.9204129576683044,0.8440476059913635,0.907875657081604,0.9679305553436279,0.8525602221488953,0.7301750183105469,0.8312932848930359,4.123105625617661,4.358898943540674,5.0,10.198039027185569
E5E6O8,B,2,0.9830939173698425,0.8974322080612183,0.8025446534156799,0.8874329924583435,0.9667499661445618,0.8139473795890808,0.6702083945274353,0.7976445555686951,5.0,29.274562336608895,21.863211109075447,10.488088481701515
E5F5V7,B,3,0.9868619441986084,0.9190881848335266,0.811913788318634,0.9344279170036316,0.9740646481513977,0.8502897024154663,0.6833794713020325,0.876926064491272,4.242640687119285,4.69041575982343,4.123105625617661,4.123105625617661
E5J6L2,D,5,0.9927947521209717,0.9311716556549072,0.8326393365859985,0.9196611046791077,0.98569256067276,0.8712078332901001,0.7132665514945984,0.8512709736824036,3.0,5.656854249492381,5.385164807134504,16.278820596099706
E5S7W7,B,2,0.9815816283226013,0.9277678728103638,0.8033674359321594,0.8428930640220642,0.963829517364502,0.8652677536010742,0.6713568568229675,0.7284486889839172,2.8284271247461903,7.280109889280518,7.0,9.055385138137417
E6H0V9,D,5,0.9840431213378906,0.9384890198707581,0.8156753778457642,0.8764761686325073,0.9685874581336975,0.8841066956520081,0.6887261271476746,0.7801135182380676,3.7416573867739413,5.0,4.0,15.7797338380595
E6J4N8,B,2,0.9840424656867981,0.8933246731758118,0.7987709641456604,0.8994865417480469,0.968586266040802,0.8072147965431213,0.6649613976478577,0.8173335194587708,5.830951894845301,29.9833287011299,21.77154105707724,7.3484692283495345
E6M6P2,C,4,0.9915831089019775,0.9331634640693665,0.8218820095062256,0.9178242683410645,0.9833067059516907,0.8747014403343201,0.6976227760314941,0.8481286764144897,3.0,5.385164807134504,6.082762530298219,25.25866188063018
E7L0N6,C,4,0.9877663254737854,0.8674582839012146,0.7424319982528687,0.8972545862197876,0.9758283495903015,0.7659393548965454,0.5903712511062622,0.8136552572250366,3.0,5.0,5.830951894845301,6.4031242374328485
E9H1U4,F,6,0.9964056611061096,0.9763646721839905,0.9349998831748962,0.9664947986602783,0.9928370714187622,0.9538207650184631,0.8779340386390686,0.9351619482040405,4.58257569495584,2.0,2.23606797749979,2.8284271247461903
E9H2K7,B,2,0.9811227321624756,0.8923008441925049,0.7683358192443848,0.8594069480895996,0.9629449844360352,0.805544376373291,0.6238192319869995,0.7534737586975098,7.0,8.0,23.853720883753127,10.0
E9L1W5,B,3,0.989468514919281,0.9386710524559021,0.8353989124298096,0.9270172119140625,0.9791566133499146,0.8844298720359802,0.7173261642456055,0.8639628291130066,8.0,5.0,9.9498743710662,11.789826122551595
E9L4N2,C,4,,,,,,,,,,,,
E9V4Z8,F,6,0.9957596063613892,0.9760309457778931,0.9224894046783447,0.96726393699646,0.9915550351142883,0.9531840085983276,0.8561301827430725,0.9366032481193542,3.0,2.0,2.23606797749979,3.0
E9V9Z2,C,4,0.9796479940414429,0.8725240230560303,0.7740433812141418,0.8843976259231567,0.9601078629493713,0.7738737463951111,0.6313791275024414,0.7927534580230713,3.0,8.54400374531753,6.324555320336759,8.660254037844387
F0I6U8,C,4,0.9698758125305176,0.5559203028678894,0.5582121014595032,0.6777293086051941,0.9415134787559509,0.38496512174606323,0.3871666193008423,0.5125495791435242,4.358898943540674,58.966091951222275,56.22277118748239,29.563490998188964
F0J2R8,B,2,0.9860169887542725,0.8716682195663452,0.7885817289352417,0.8389487862586975,0.9724196195602417,0.772528350353241,0.650957465171814,0.722576916217804,4.0,7.211102550927978,5.656854249492381,15.748015748023622
F0K4T6,F,6,0.9952988028526306,0.981614351272583,0.9246214032173157,0.9717099666595459,0.9906415939331055,0.9638925790786743,0.8598101139068604,0.9449766278266907,4.0,2.23606797749979,3.0,2.23606797749979
F1F3I6,B,2,0.9791565537452698,0.8460544943809509,0.8024798035621643,0.8693994283676147,0.9591642022132874,0.7331840991973877,0.6701180338859558,0.76897132396698,4.0,6.164414002968976,5.196152422706632,6.4031242374328485
F1K2S9,C,4,0.9853843450546265,0.8540272116661072,0.7320663332939148,0.8159697651863098,0.9711897373199463,0.745242178440094,0.5773695707321167,0.6891460418701172,3.0,45.5411901469428,41.892720131306824,39.63584236521283
F2H5S1,F,6,0.9961209297180176,0.9757152795791626,0.9445092678070068,0.9650712609291077,0.9922718405723572,0.9525821208953857,0.8948532342910767,0.9325002431869507,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
F3G5K5,F,6,0.9945361018180847,0.984398603439331,0.9397967457771301,0.932677686214447,0.9891316294670105,0.9692765474319458,0.8864307403564453,0.8738481402397156,6.324555320336759,1.4142135623730951,3.3166247903554,5.0
F3L0M1,C,4,,,,,,,,,,,,
F4K3S1,B,3,0.9839940667152405,0.9543473124504089,0.844059407711029,0.874474287033081,0.9684923887252808,0.9126809239387512,0.7301927208900452,0.7769473791122437,4.0,3.7416573867739413,4.123105625617661,18.49324200890693
F5I1Z8,C,4,0.9847545623779297,0.9064239859580994,0.7941285371780396,0.8963271975517273,0.9699670076370239,0.8288623690605164,0.6585515737533569,0.8121312260627747,5.0,4.0,5.830951894845301,6.0
F5I9Q2,B,2,0.9828914999961853,0.9249230623245239,0.8173903226852417,0.9272311925888062,0.9663585424423218,0.8603320121765137,0.6911750435829163,0.8643345832824707,8.0,5.0,3.4641016151377544,4.47213595499958
F6J9L9,D,5,0.9811902642250061,0.9263346195220947,0.8097531795501709,0.8690159320831299,0.9630750417709351,0.862777829170227,0.6803237795829773,0.7683715224266052,4.242640687119285,5.744562646538029,5.744562646538029,7.810249675906654
F8N2S1,B,3,0.9877554774284363,0.9489425420761108,0.8489876985549927,0.9175679683685303,0.9758071899414062,0.9028455018997192,0.7376009225845337,0.8476911187171936,5.0,4.358898943540674,4.0,6.324555320336759
F9M1R2,D,5,0.9860570430755615,0.927265465259552,0.8088472485542297,0.8705559968948364,0.9724975228309631,0.8643941283226013,0.6790457367897034,0.7707827687263489,4.0,5.0,4.242640687119285,10.198039027185569
G0H4J3,B,2,0.9870019555091858,0.9392468333244324,0.8651672601699829,0.9369728565216064,0.9743375182151794,0.8854528069496155,0.762374222278595,0.8814194798469543,4.0,3.0,5.385164807134504,4.123105625617661
G0I6P3,B,3,0.9848042130470276,0.9251671433448792,0.8317618370056152,0.8924000859260559,0.970063328742981,0.8607544302940369,0.7119796872138977,0.8057062029838562,5.0,6.708203932499369,10.246950765959598,7.0710678118654755
G0I7Z6,C,4,,,,,,,,,,,,
G1J5K3,D,5,0.9785635471343994,0.8806031346321106,0.8214372396469116,0.85138338804245,0.9580268859863281,0.7866764068603516,0.696982204914093,0.7412250638008118,4.0,5.385164807134504,6.324555320336759,9.0
G1K1V3,B,2,0.9769130349159241,0.9363328218460083,0.8280283212661743,0.8178747296333313,0.9548680782318115,0.8802874088287354,0.7065258622169495,0.6918680667877197,3.0,9.055385138137417,5.0990195135927845,9.0
G1N6S7,B,2,0.9749894738197327,0.8520210981369019,0.7658993005752563,0.8298420906066895,0.951199471950531,0.7421923279762268,0.6206133365631104,0.7091710567474365,4.0,31.25699921617557,27.60434748368452,7.14142842854285
G2J1M5,B,2,0.9799996614456177,0.8432748317718506,0.7724606990814209,0.8976097106933594,0.9607836008071899,0.7290192246437073,0.6292757391929626,0.814239501953125,3.0,7.280109889280518,7.810249675906654,22.825424421026653
G2M7W4,B,3,0.9849154949188232,0.9243618249893188,0.7958062887191772,0.9081676602363586,0.970279335975647,0.8593613505363464,0.6608623266220093,0.8317830562591553,4.47213595499958,6.0,8.54400374531753,11.445523142259598
G2O2S6,B,2,0.9850508570671082,0.9042626619338989,0.8412054181098938,0.9339342713356018,0.9705421328544617,0.8252549171447754,0.7259314656257629,0.8760569095611572,3.1622776601683795,5.830951894845301,4.0,5.477225575051661
G3M5S4,B,3,0.9843974113464355,0.908579409122467,0.8174126148223877,0.8772190809249878,0.9692741632461548,0.8324741125106812,0.6912069916725159,0.7812913656234741,4.123105625617661,6.164414002968976,6.324555320336759,7.615773105863909
G4I7V2,D,5,0.9832977056503296,0.8380277752876282,0.7248454093933105,0.870209813117981,0.9671441912651062,0.7212115526199341,0.5684372782707214,0.7702401876449585,4.0,5.385164807134504,16.76305461424021,45.35416188179427
G4K8P3,C,4,,,,,,,,,,,,
G4L8Z7,B,2,0.9805382490158081,0.9417140483856201,0.8391397595405579,0.8308681845664978,0.9618195295333862,0.8898483514785767,0.7228602766990662,0.7106711268424988,8.54400374531753,42.44997055358225,38.84584919911006,9.0
G4S9U3,A,1,0.9911326169967651,0.9646448493003845,0.8301827311515808,0.9168773293495178,0.9824211001396179,0.9317042827606201,0.709668755531311,0.8465129137039185,3.0,4.123105625617661,4.58257569495584,4.358898943540674
G4U3U8,C,4,,,,,,,,,,,,
G5P4U3,F,6,0.9965837597846985,0.9719638228416443,0.9411505460739136,0.9657466411590576,0.9931907653808594,0.945456862449646,0.8888427019119263,0.9337621927261353,4.0,2.0,5.385164807134504,4.58257569495584
G6T0Z6,C,4,,,,,,,,,,,,
G7I5V7,A,1,0.9862703084945679,0.9351985454559326,0.8593636751174927,0.9157020449638367,0.9729125499725342,0.8782844543457031,0.7534072399139404,0.8445115089416504,3.605551275463989,5.0990195135927845,7.3484692283495345,10.770329614269007
G7N8R7,B,2,0.9840191006660461,0.9009361267089844,0.791881263256073,0.8985438346862793,0.9685409665107727,0.8197304606437683,0.6554664373397827,0.8157780766487122,3.0,9.1104335791443,26.19160170741759,14.866068747318506
G7Q2W0,B,2,0.9887749552726746,0.9373307228088379,0.8491685390472412,0.9232620000839233,0.977799117565155,0.8820530772209167,0.737873911857605,0.8574620485305786,5.830951894845301,5.830951894845301,5.477225575051661,10.246950765959598
G7S6V0,F,6,0.994841992855072,0.9814688563346863,0.9168813824653625,0.9613284468650818,0.9897369146347046,0.9636120200157166,0.8465197682380676,0.9255365133285522,3.0,2.23606797749979,2.8284271247461903,7.280109889280518
G8K0M3,D,5,0.9771504402160645,0.9194092750549316,0.7833018898963928,0.8236956596374512,0.9553217887878418,0.8508394956588745,0.6437931656837463,0.7002402544021606,4.0,5.0,7.483314773547883,16.401219466856727
G8L0Z0,D,5,0.9850216507911682,0.9243513345718384,0.8027253150939941,0.889112651348114,0.9704854488372803,0.8593431711196899,0.6704604029655457,0.8003625273704529,3.605551275463989,5.656854249492381,22.93468988235943,7.681145747868608
G8N2U5,B,3,0.9765266180038452,0.9184203743934631,0.7937195897102356,0.8289371728897095,0.9541299343109131,0.8491472601890564,0.6579893231391907,0.7078502774238586,10.0,5.656854249492381,6.4031242374328485,11.40175425099138
G8R0Z9,C,4,0.9829943776130676,0.9300428628921509,0.8135584592819214,0.8582602739334106,0.9665574431419373,0.8692337274551392,0.6857130527496338,0.7517127394676208,4.0,6.708203932499369,6.082762530298219,11.0
G9L0O9,B,2,0.9819980263710022,0.9503125548362732,0.8820320963859558,0.8542699813842773,0.9646326899528503,0.9053290486335754,0.7889601588249207,0.7456119060516357,3.605551275463989,5.0990195135927845,3.1622776601683795,8.0
G9N5V9,F,6,0.995140016078949,0.9673730731010437,0.8689320683479309,0.9160513281822205,0.990327000617981,0.9368079304695129,0.7682403326034546,0.845105767250061,2.23606797749979,3.0,2.8284271247461903,5.0990195135927845
H0K3Q4,B,3,0.9875858426094055,0.9269810914993286,0.8455877304077148,0.9112775325775146,0.975476086139679,0.8639001250267029,0.7324833273887634,0.8370154500007629,4.0,5.477225575051661,4.58257569495584,10.816653826391969
H1I3W0,F,6,0.9962278604507446,0.937099039554596,0.9195287227630615,0.9518419504165649,0.9924840927124023,0.8816428184509277,0.8510441184043884,0.908109188079834,2.0,3.0,10.677078252031311,3.1622776601683795
H1J5W8,B,2,0.9862939119338989,0.9371439218521118,0.8217231035232544,0.8657253980636597,0.972958505153656,0.8817223310470581,0.6973939538002014,0.7632414102554321,8.0,5.0,5.0,12.36931687685298
H1M5Y6,B,2,0.9844695329666138,0.9368161559104919,0.8544056415557861,0.8889187574386597,0.9694141149520874,0.8811421990394592,0.7458186745643616,0.8000483512878418,6.0,3.7416573867739413,5.0,11.704699910719626
H1N7P7,C,4,,,,,,,,,,,,
H1N8S6,F,6,0.9967673420906067,0.9740314483642578,0.9280300140380859,0.9649238586425781,0.99355548620224,0.9493775367736816,0.8657239079475403,0.9322249889373779,3.0,2.23606797749979,2.0,4.242640687119285
H1W2Y1,B,2,0.9807933568954468,0.9112293720245361,0.8114048838615417,0.9050559401512146,0.9623106718063354,0.8369342088699341,0.6826587319374084,0.826577365398407,3.605551275463989,4.0,29.732137494637012,7.0
H2M9S1,C,4,0.98294997215271,0.8803079128265381,0.644641637802124,0.8194034099578857,0.9664716124534607,0.7862052917480469,0.4756244719028473,0.6940587162971497,4.0,41.30375285612676,8.94427190999916,9.273618495495704
H3R6S9,C,4,0.9771510362625122,0.9134602546691895,0.7990938425064087,0.8654935359954834,0.9553228616714478,0.8407058119773865,0.6654090285301208,0.7628811001777649,3.0,6.4031242374328485,35.4682957019364,9.273618495495704
H3U1Y1,B,3,0.9878141283988953,0.9389904737472534,0.7976875305175781,0.9075984954833984,0.9759216904640198,0.8849971890449524,0.6634610891342163,0.8308287262916565,4.0,7.0,5.0,10.099504938362077
H4I2T8,B,3,0.9831361174583435,0.948347270488739,0.8686069250106812,0.8436142206192017,0.966831624507904,0.9017684459686279,0.7677322030067444,0.7295265793800354,4.0,4.358898943540674,4.0,9.055385138137417
H5N0P0,A,1,0.9697068929672241,0.8851350545883179,0.8132922053337097,0.870273232460022,0.9411951303482056,0.7939392328262329,0.6853348612785339,0.7703395485877991,3.605551275463989,10.44030650891055,9.899494936611665,12.24744871391589
H6I0I6,B,2,0.9876590967178345,0.9218499064445496,0.8442562222480774,0.9393733739852905,0.9756190776824951,0.855029284954071,0.7304874062538147,0.885677695274353,3.605551275463989,6.4031242374328485,23.021728866442675,5.0
H6P7T1,D,5,0.9733818769454956,0.8954996466636658,0.8095344305038452,0.8378059267997742,0.9481440186500549,0.810773491859436,0.680014967918396,0.7208830118179321,4.0,49.4064773081425,42.0,9.0
H7I4J3,B,3,0.9843800067901611,0.9263544678688049,0.8353045582771301,0.875335693359375,0.9692404866218567,0.8628121614456177,0.7171870470046997,0.7783083915710449,9.848857801796104,5.385164807134504,12.0,8.602325267042627
H7K5U5,B,3,0.9787648916244507,0.8825080394744873,0.7744812369346619,0.8977895379066467,0.9584128856658936,0.7897220849990845,0.6319619417190552,0.8145354986190796,5.0,9.0,8.54400374531753,8.602325267042627
H7L8R8,C,4,0.9864861369132996,0.8751474618911743,0.7784618139266968,0.8170679211616516,0.9733325839042664,0.7780108451843262,0.6372799277305603,0.6907141208648682,4.0,14.798648586948742,15.132745950421556,19.0
H7N4V9,B,2,0.9821791648864746,0.9402267932891846,0.814451277256012,0.8547000288963318,0.9649823904037476,0.8871962428092957,0.6869825720787048,0.7462674379348755,3.0,3.3166247903554,21.118712081942874,10.0
H7P5Z4,C,4,0.9813334345817566,0.9044383764266968,0.8124491572380066,0.862960159778595,0.9633510112762451,0.8255477547645569,0.6841384172439575,0.758953332901001,8.0,40.95119045888654,9.539392014169456,10.677078252031311
H8K2K7,B,3,0.9879196882247925,0.9523395299911499,0.8167881369590759,0.9093520641326904,0.9761277437210083,0.9090154767036438,0.6903143525123596,0.8337723016738892,4.123105625617661,6.4031242374328485,33.481338085566414,10.0
H9J6L5,C,4,,,,,,,,,,,,
I0I2J8,B,2,0.9382369518280029,0.8602999448776245,0.5805053114891052,0.47612428665161133,0.8836594223976135,0.7548476457595825,0.40895208716392517,0.31244298815727234,10.0,10.770329614269007,15.394804318340652,21.563858652847824
I0J5U3,B,2,0.9816539883613586,0.8490904569625854,0.8051192760467529,0.8740769624710083,0.9639689922332764,0.737756073474884,0.6738072633743286,0.7763203382492065,4.58257569495584,30.870698080866262,29.732137494637012,9.848857801796104
I2J6Z6,F,6,0.99565190076828,0.9718404412269592,0.9298572540283203,0.9647323489189148,0.9913414716720581,0.945223331451416,0.8689095377922058,0.9318675398826599,4.0,2.0,2.0,3.1622776601683795
I2K2Y8,B,2,0.9822230339050293,0.9253357648849487,0.8340792059898376,0.8884885311126709,0.9650671482086182,0.8610464334487915,0.7153823375701904,0.799351692199707,9.0,6.708203932499369,4.123105625617661,5.0990195135927845
I4J8P4,C,4,,,,,,,,,,,,
I4L4V7,D,5,0.9923368692398071,0.9273740649223328,0.8323574662208557,0.9176216721534729,0.9847903251647949,0.864582896232605,0.712852954864502,0.8477827310562134,3.0,5.0,4.0,5.0
I4R8V6,C,4,0.9772673845291138,0.9147024154663086,0.7254382967948914,0.7906644940376282,0.9555453062057495,0.8428124785423279,0.5691668391227722,0.6538007855415344,3.0,9.219544457292887,9.219544457292887,23.727621035409346
I5L3S2,F,6,0.9962603449821472,0.9625915884971619,0.9384803175926208,0.9708152413368225,0.9925485849380493,0.9278810620307922,0.884091317653656,0.9432856440544128,2.449489742783178,2.0,2.0,5.0990195135927845
I6N3P3,B,2,0.9847903251647949,0.9088957905769348,0.8375009298324585,0.8815591335296631,0.9700363278388977,0.8330054879188538,0.7204315066337585,0.7882035970687866,2.8284271247461903,6.082762530298219,9.273618495495704,7.0710678118654755
I6P4R0,C,4,0.9764325618743896,0.8844311833381653,0.753337562084198,0.8677933812141418,0.9539504051208496,0.792807400226593,0.6042835116386414,0.7664620876312256,4.0,6.0,7.3484692283495345,10.0
I6T4W8,B,2,0.9833037853240967,0.9362668395042419,0.837323784828186,0.795324981212616,0.9671559929847717,0.8801708221435547,0.7201693654060364,0.6601988077163696,2.23606797749979,6.0,8.774964387392123,10.488088481701515
I7T3U1,A,1,0.9880748391151428,0.9229568839073181,0.7774279117584229,0.9176748394966125,0.9764307141304016,0.8569359183311462,0.6358953714370728,0.8478735089302063,2.23606797749979,5.385164807134504,9.899494936611665,4.58257569495584
I7W4Y8,B,2,0.9830273389816284,0.8436973690986633,0.8002692461013794,0.851375162601471,0.9666211605072021,0.7296509742736816,0.6670407056808472,0.7412126064300537,6.708203932499369,30.675723300355934,6.4031242374328485,12.24744871391589
I8N8Y1,D,5,0.9862127900123596,0.9349758625030518,0.8091565370559692,0.8788955807685852,0.972800612449646,0.8778917193412781,0.6794818639755249,0.7839551568031311,4.0,5.0990195135927845,6.557438524302,9.899494936611665
I8Z0Z6,C,4,0.9889367818832397,0.9105548858642578,0.7735018134117126,0.8604127168655396,0.9781156778335571,0.8357968926429749,0.630658745765686,0.755021333694458,3.0,43.87482193696061,31.63858403911275,14.352700094407323
J1T9Y1,F,6,0.9960575699806213,0.9669008851051331,0.9218850135803223,0.9714339971542358,0.9921460747718811,0.9359226226806641,0.8550896644592285,0.9444547295570374,3.0,2.23606797749979,2.8284271247461903,3.0
J2S5T1,C,4,,,,,,,,,,,,
J4J8Q3,F,6,0.9968271851539612,0.9744512438774109,0.9406060576438904,0.9727570414543152,0.9936744570732117,0.950175404548645,0.8878718614578247,0.9469590783119202,3.0,2.8284271247461903,2.23606797749979,3.0
J4J9W6,B,2,0.9890745878219604,0.9253124594688416,0.8314318060874939,0.9127265214920044,0.978385329246521,0.8610060214996338,0.711496114730835,0.8394635915756226,2.23606797749979,5.0,27.76688675382964,10.0
J6K4V3,C,4,0.9768469929695129,0.8437815308570862,0.7464317679405212,0.8374627232551575,0.954741895198822,0.729776918888092,0.5954456925392151,0.7203749418258667,3.1622776601683795,8.602325267042627,22.869193252058544,11.090536506409418
J6K6P5,F,6,0.9964433908462524,0.9659338593482971,0.9340761303901672,0.9639704823493958,0.9929119944572449,0.9341122508049011,0.8763065934181213,0.9304468631744385,3.0,2.0,3.605551275463989,3.605551275463989
J6M5O2,D,5,0.9668629765510559,0.8359349370002747,0.7477641701698303,0.8111836910247803,0.9358516335487366,0.7181169986724854,0.5971432328224182,0.6823456883430481,3.0,30.23243291566195,29.478805945967352,27.586228448267445
J6P5T8,F,6,0.9948643445968628,0.9767227172851562,0.9322184324264526,0.9497299194335938,0.9897812008857727,0.9545044898986816,0.8730422854423523,0.9042721390724182,3.0,2.0,2.23606797749979,6.4031242374328485
J8R5W2,F,6,0.9967362284660339,0.97808837890625,0.9435064792633057,0.9748676419258118,0.9934936761856079,0.9571163654327393,0.8930546641349792,0.95096755027771,3.0,2.0,2.0,3.1622776601683795
J9L4S2,B,3,0.980135440826416,0.9576340913772583,0.8322108387947083,0.7498928308486938,0.9610447287559509,0.9187120199203491,0.7126379013061523,0.599862813949585,4.0,3.4641016151377544,7.874007874011811,24.779023386727733
J9L6N9,B,2,0.9771474599838257,0.9184511303901672,0.8025984764099121,0.8811073303222656,0.9553161263465881,0.8491997718811035,0.6702834963798523,0.7874816060066223,9.0,5.744562646538029,18.05547008526779,9.273618495495704
K2S1U6,B,2,0.9741374850273132,0.8854867219924927,0.7951595187187195,0.8201192021369934,0.9495789408683777,0.7945052981376648,0.6599708199501038,0.6950864791870117,12.0,8.0,7.3484692283495345,8.602325267042627
K3P3Y6,D,5,0.9744549989700317,0.8886798620223999,0.7104380130767822,0.8570213317871094,0.9501825571060181,0.7996614575386047,0.5509142279624939,0.749813973903656,9.899494936611665,14.866068747318506,12.449899597988733,24.779023386727733
K3R0Y7,C,4,0.9750600457191467,0.9200034737586975,0.8599778413772583,0.8542072772979736,0.95133376121521,0.8518578410148621,0.7543519139289856,0.7455163598060608,6.708203932499369,9.0,5.477225575051661,9.0
K4T7Y0,A,1,0.97984778881073,0.9240462779998779,0.8088387250900269,0.8928925395011902,0.9604917168617249,0.8588160276412964,0.6790336966514587,0.8065093755722046,8.0,7.0710678118654755,9.219544457292887,9.1104335791443
K5K6N1,B,3,0.9880632162094116,0.9556906819343567,0.8384106159210205,0.922618567943573,0.976408064365387,0.9151414036750793,0.7217788100242615,0.8563528060913086,5.0,7.0,9.273618495495704,16.431676725154983
K5L2U3,F,6,0.9965406060218811,0.9497529864311218,0.929979681968689,0.9653815627098083,0.9931049942970276,0.9043139219284058,0.8691233992576599,0.9330798387527466,3.0,3.0,3.0,3.605551275463989
K5L4S1,D,5,0.983894944190979,0.9157896637916565,0.8275712728500366,0.892324686050415,0.968300461769104,0.8446605205535889,0.7058606147766113,0.8055832386016846,4.898979485566356,7.681145747868608,17.08800749063506,10.198039027185569
