External code,Vendor,Centre,Dice_BG,Dice_LV,Dice_MYO,Dice_RV,IoU_BG,IoU_LV,IoU_MYO,IoU_RV,HD_BG,HD_LV,HD_MYO,HD_RV
A6A8H0,D,5,0.9831547141075134,0.8773079514503479,0.811222493648529,0.9312340021133423,0.9668675661087036,0.7814324498176575,0.682400643825531,0.8713170289993286,4.0,5.0990195135927845,6.0,7.0710678118654755
A6B5G9,A,1,0.9743040800094604,0.7728413343429565,0.7420428991317749,0.8317990303039551,0.9498956799507141,0.6297810673713684,0.5898793339729309,0.7120342254638672,3.0,5.477225575051661,6.164414002968976,14.45683229480096
A6B7Y4,D,5,0.9830855131149292,0.9091623425483704,0.8089607954025269,0.8667734265327454,0.9667337536811829,0.8334534168243408,0.6792058944702148,0.7648720741271973,3.7416573867739413,12.0,9.9498743710662,9.539392014169456
A6D5F9,F,6,0.9927282929420471,0.9769924283027649,0.91118985414505,0.9557953476905823,0.9855615496635437,0.9550197124481201,0.8368675112724304,0.9153333902359009,4.0,2.23606797749979,9.0,3.1622776601683795
A6J0Y2,B,2,0.9780125617980957,0.8487336039543152,0.7207388281822205,0.897986888885498,0.9569712281227112,0.737217366695404,0.5634024143218994,0.814860463142395,5.0,21.6794833886788,19.949937343260004,9.433981132056603
A6M1Q7,B,2,0.9877113103866577,0.9367533922195435,0.8369009494781494,0.9149061441421509,0.975721001625061,0.8810311555862427,0.719543993473053,0.8431586027145386,4.0,5.385164807134504,26.981475126464083,5.0990195135927845
A7D9L8,F,6,0.9909417629241943,0.944333553314209,0.9028199911117554,0.9278709292411804,0.9820461273193359,0.8945378065109253,0.8228549957275391,0.8654469847679138,3.0,4.0,5.385164807134504,5.830951894845301
A7E4J0,B,3,0.9776022434234619,0.9481320381164551,0.8351158499717712,0.8837602138519287,0.9561858177185059,0.9013793468475342,0.7169089317321777,0.7917296886444092,5.0,3.605551275463989,8.774964387392123,12.041594578792296
A7F4G2,D,5,0.971342146396637,0.8914918303489685,0.6623601913452148,0.7690876722335815,0.9442811012268066,0.8042266368865967,0.49517083168029785,0.6248111128807068,4.0,6.324555320336759,11.0,52.49761899362675
A7G0P5,B,2,0.9730573296546936,0.8972334861755371,0.8039032220840454,0.869992196559906,0.9475284218788147,0.8136205077171326,0.6721054911613464,0.769899308681488,5.0,6.782329983125268,8.306623862918075,5.916079783099616
A7M7P8,F,6,0.991860568523407,0.9520363807678223,0.9072630405426025,0.9183518290519714,0.9838526248931885,0.908463180065155,0.8302666544914246,0.8490301370620728,3.605551275463989,3.1622776601683795,5.0990195135927845,8.0
A7O4T6,F,6,0.9930789470672607,0.9567095041275024,0.8877075910568237,0.9502725601196289,0.9862530827522278,0.9170116186141968,0.7980883121490479,0.905256450176239,2.0,3.605551275463989,2.8284271247461903,6.324555320336759
A8C5E9,C,4,0.9469436407089233,0.5173512697219849,0.3962459862232208,0.0834696814417839,0.8992336392402649,0.34893718361854553,0.24707403779029846,0.043552495539188385,4.0,74.15524256584965,66.76076692189807,48.05205510693585
A8C9H8,C,4,,,,,,,,,,,,
A8C9U8,B,2,0.9797405004501343,0.9203046560287476,0.820701539516449,0.9199297428131104,0.9602855443954468,0.8523743748664856,0.6959235668182373,0.8517314195632935,8.94427190999916,6.4031242374328485,6.324555320336759,10.04987562112089
A8E1F4,B,3,0.9824120998382568,0.9545723795890808,0.8310661911964417,0.8670563101768494,0.9654321670532227,0.9130926728248596,0.7109609246253967,0.7653127908706665,5.830951894845301,28.106938645110393,24.515301344262525,8.12403840463596
A8I1U6,C,4,,,,,,,,,,,,
A9C5P4,B,2,0.975816547870636,0.7830955982208252,0.7760239839553833,0.8048769235610962,0.9527751803398132,0.6435144543647766,0.6340189576148987,0.673467755317688,4.0,9.486832980505138,17.832554500127006,10.04987562112089
A9E3G9,B,3,0.980333149433136,0.8972460031509399,0.785296618938446,0.8697611689567566,0.9614249467849731,0.8136411309242249,0.6464925408363342,0.7695375084877014,3.7416573867739413,5.385164807134504,44.11349000022555,7.14142842854285
A9F3T5,C,4,0.9728533029556274,0.8322029709815979,0.7766924500465393,0.6593317985534668,0.9471415281295776,0.7126263976097107,0.6349118947982788,0.4917934238910675,6.0,44.28317965096906,15.231546211727817,17.74823934929885
A9J5Q7,B,3,0.9877472519874573,0.9502255320549011,0.8076601028442383,0.9067026972770691,0.9757911562919617,0.9051710963249207,0.6773740649223328,0.8293285965919495,3.1622776601683795,5.0990195135927845,4.242640687119285,6.082762530298219
A9J8W7,B,2,0.9799513220787048,0.9268280863761902,0.8394875526428223,0.8456165790557861,0.9606907963752747,0.8636342883110046,0.7233765721321106,0.7325266003608704,3.0,9.055385138137417,5.0990195135927845,9.273618495495704
A9L7Y7,C,4,0.9554594159126282,0.7058079838752747,0.5042294859886169,0.7983698844909668,0.9147173166275024,0.5453657507896423,0.3371035158634186,0.6644057035446167,9.219544457292887,36.68787265568828,34.45286635390443,59.33801479658719
B0H7V0,A,1,0.9886469841003418,0.9676262736320496,0.8827848434448242,0.8771871328353882,0.9775488376617432,0.937282919883728,0.7901654243469238,0.781240701675415,3.0,3.605551275463989,4.242640687119285,6.324555320336759
B0I2Z0,F,6,0.9950109124183655,0.9620773196220398,0.9089277982711792,0.9441179037094116,0.9900713562965393,0.9269258379936218,0.8330591917037964,0.8941508531570435,3.0,31.953090617340916,4.0,5.656854249492381
B0L3Y2,C,4,0.9833419919013977,0.8420575857162476,0.7754167914390564,0.8636934161186218,0.9672298431396484,0.7272016406059265,0.6332087516784668,0.760088324546814,3.0,10.63014581273465,7.874007874011811,41.30375285612676
B0N3W8,B,2,0.9785681366920471,0.9059914350509644,0.7515538334846497,0.8725107312202454,0.9580356478691101,0.8281392455101013,0.6019914150238037,0.7738527655601501,5.0,5.0990195135927845,20.688160865577203,6.4031242374328485
B1G9J3,B,2,0.983637809753418,0.9453006386756897,0.8502677083015442,0.8395438194274902,0.9678024053573608,0.896274983882904,0.7395353317260742,0.7234601974487305,3.0,5.0990195135927845,20.346989949375804,9.486832980505138
B1K7U1,C,4,,,,,,,,,,,,
B2C2Z7,F,6,0.9953275918960571,0.9621990919113159,0.8854637145996094,0.9560599327087402,0.9906986355781555,0.9271518588066101,0.7944682836532593,0.9158188104629517,4.0,2.8284271247461903,5.0990195135927845,4.0
B2D9M2,F,6,0.9914070963859558,0.9657912254333496,0.9196622371673584,0.937520444393158,0.98296058177948,0.9338454604148865,0.8512729406356812,0.8823891282081604,7.615773105863909,2.0,2.8284271247461903,7.615773105863909
B2D9O2,B,2,0.9871675372123718,0.913217306137085,0.7601513862609863,0.889635443687439,0.9746602773666382,0.8402942419052124,0.6131001114845276,0.8012102246284485,6.0,19.949937343260004,20.248456731316587,62.12889826803627
