External code,Vendor,Centre,Dataset,Dice_BG,Dice_LV,Dice_MYO,Dice_RV,IoU_BG,IoU_LV,IoU_MYO,IoU_RV,HD_BG,HD_LV,HD_MYO,HD_RV
G1K1V3,B,2,Test,0.9846107363700867,0.9262046813964844,0.831351101398468,0.926501989364624,0.9696879386901855,0.8625523447990417,0.7113779783248901,0.8630682229995728,3.0,7.14142842854285,5.385164807134504,31.400636936215164
G1N6S7,B,2,Train,0.9922494888305664,0.9432681798934937,0.8986473679542542,0.9236539602279663,0.9846181869506836,0.8926277756690979,0.8159488439559937,0.8581385016441345,4.0,4.0,4.0,9.0
G2J1M5,B,2,Train,0.9933874011039734,0.9297946095466614,0.8948855400085449,0.9327287673950195,0.9868617057800293,0.868800163269043,0.8097672462463379,0.8739378452301025,2.0,4.0,4.242640687119285,13.0
G2M7W4,B,3,Train,0.9926666021347046,0.9668264985084534,0.8948121666908264,0.9567795395851135,0.9854400157928467,0.9357832670211792,0.8096471428871155,0.9171402454376221,4.123105625617661,5.0990195135927845,3.0,6.082762530298219
G2O2S6,B,2,Train,0.9927859902381897,0.9556487202644348,0.9062772393226624,0.9509521722793579,0.9856753945350647,0.9150643944740295,0.8286169767379761,0.9064907431602478,3.0,5.0,3.0,5.0
G3M5S4,B,3,Test,0.9887006878852844,0.9230917096138,0.8717439770698547,0.8792346715927124,0.9776538610458374,0.8571683764457703,0.7726472616195679,0.7844948768615723,5.0,7.0,8.306623862918075,24.73863375370596
G4I7V2,D,5,Test,0.9852994084358215,0.8539233803749084,0.8033072352409363,0.8803318738937378,0.9710248112678528,0.7450840473175049,0.6712726950645447,0.7862435579299927,4.123105625617661,5.196152422706632,8.48528137423857,58.557663887829406
G4K8P3,C,4,,,,,,,,,,,,,
G4L8Z7,B,2,Train,0.9911525249481201,0.9671635031700134,0.9022336602210999,0.930212676525116,0.9824602603912354,0.936414897441864,0.8218813538551331,0.8695304989814758,4.0,2.23606797749979,36.373066958946424,6.782329983125268
G4S9U3,A,1,Train,0.9937595129013062,0.9725013971328735,0.8800183534622192,0.9250279068946838,0.9875964522361755,0.9464746117591858,0.7857435345649719,0.8605133891105652,3.0,2.449489742783178,9.539392014169456,3.605551275463989
G4U3U8,C,4,,,,,,,,,,,,,
G5P4U3,A,1,Train,0.9946421384811401,0.9492765069007874,0.9070627689361572,0.9408932328224182,0.9893413782119751,0.9034504294395447,0.8299313187599182,0.888383686542511,4.0,8.0,4.0,5.0990195135927845
G6T0Z6,C,4,,,,,,,,,,,,,
G7I5V7,A,1,Train,0.9940254092216492,0.967168390750885,0.9103183150291443,0.9524322152137756,0.988121747970581,0.9364241361618042,0.8353983759880066,0.9091843366622925,3.3166247903554,3.1622776601683795,2.8284271247461903,6.0
G7N8R7,B,2,Test,0.9857735633850098,0.8946829438209534,0.810607373714447,0.9173176884651184,0.9719462990760803,0.8094355463981628,0.6815305352210999,0.8472639322280884,3.0,8.246211251235321,36.823905279043935,12.84523257866513
G7Q2W0,B,2,Valid,0.9888166785240173,0.9329923987388611,0.8576707243919373,0.9466729164123535,0.9778807163238525,0.8744009137153625,0.7508086562156677,0.8987454771995544,3.0,5.0,4.58257569495584,11.180339887498949
G7S6V0,A,1,Test,0.9790074229240417,0.9209154844284058,0.7411015033721924,0.8458260297775269,0.9588780999183655,0.8534229397773743,0.5886904001235962,0.7328410148620605,7.0710678118654755,6.324555320336759,13.638181696985855,34.40930106817051
G8K0M3,D,5,Test,0.9805887937545776,0.9258275032043457,0.764819324016571,0.8178252577781677,0.9619168639183044,0.8618983626365662,0.619196355342865,0.6917973160743713,4.0,4.47213595499958,7.211102550927978,53.009433122794285
G8L0Z0,D,5,Test,0.9847467541694641,0.9138491153717041,0.8010532855987549,0.9007490873336792,0.9699518084526062,0.8413647413253784,0.6681308746337891,0.8194208145141602,4.0,4.47213595499958,15.556349186104045,7.280109889280518
G8N2U5,B,3,Train,0.9921157360076904,0.9496204853057861,0.8618898987770081,0.959732174873352,0.9843547940254211,0.9040736556053162,0.7572991847991943,0.9225817918777466,10.0,3.4641016151377544,8.366600265340756,18.841443681416774
G8R0Z9,C,4,Test,0.9837844371795654,0.9322344064712524,0.824696958065033,0.8833296895027161,0.9680863618850708,0.8730702996253967,0.7016887664794922,0.7910389304161072,4.0,4.242640687119285,5.0990195135927845,11.224972160321824
G9L0O9,B,2,Train,0.9912801384925842,0.9656176567077637,0.9179527163505554,0.9292800426483154,0.9827110767364502,0.933521032333374,0.8483480215072632,0.8679020404815674,3.3166247903554,4.123105625617661,3.1622776601683795,4.47213595499958
G9N5V9,A,1,Test,0.9723629355430603,0.8932904601097107,0.6632367968559265,0.6540611386299133,0.9462124705314636,0.807158887386322,0.49615129828453064,0.48595163226127625,3.0,5.916079783099616,14.177446878757825,54.872579673275794
H0K3Q4,B,3,Train,0.9929361939430237,0.9620649218559265,0.9098886847496033,0.9615752696990967,0.9859715104103088,0.9269028306007385,0.8346750736236572,0.9259941577911377,3.0,2.23606797749979,3.0,12.12435565298214
H1I3W0,A,1,Train,0.9911177754402161,0.9056131839752197,0.8818113803863525,0.8843122720718384,0.9823919534683228,0.8275074362754822,0.7886070013046265,0.7926162481307983,3.1622776601683795,8.660254037844387,5.0990195135927845,18.275666882497067
H1J5W8,B,2,Train,0.9937736988067627,0.96823650598526,0.9147083163261414,0.9402049779891968,0.98762446641922,0.9384286999702454,0.8428225517272949,0.8871573805809021,6.4031242374328485,3.1622776601683795,3.0,5.0990195135927845
H1M5Y6,B,2,Train,0.9918815493583679,0.9544147849082947,0.9125096797943115,0.9442797303199768,0.983893871307373,0.9128044247627258,0.8390968441963196,0.8944412469863892,5.0,3.7416573867739413,5.830951894845301,6.4031242374328485
H1N7P7,C,4,,,,,,,,,,,,,
H1N8S6,A,1,Test,0.9867963194847107,0.9273282885551453,0.8265607357025146,0.9092684984207153,0.9739367365837097,0.8645033836364746,0.704391598701477,0.8336318731307983,3.7416573867739413,6.782329983125268,10.862780491200215,8.06225774829855
H1W2Y1,B,2,Train,0.9928596615791321,0.9590281248092651,0.9102708101272583,0.9417930841445923,0.9858205318450928,0.9212815165519714,0.835318386554718,0.8899894952774048,3.0,2.8284271247461903,3.1622776601683795,4.123105625617661
H2M9S1,C,4,Test,0.9882593154907227,0.9085441827774048,0.7474561929702759,0.8568856120109558,0.9767911434173584,0.832414984703064,0.5967504978179932,0.7496061325073242,4.0,5.0,37.57658845611187,26.19160170741759
H3R6S9,C,4,Valid,0.9789031147956848,0.9015374183654785,0.831573486328125,0.8869937658309937,0.9586780667304993,0.8207265734672546,0.7117037177085876,0.7969351410865784,3.0,3.7416573867739413,6.4031242374328485,9.0
H3U1Y1,B,3,Train,0.9921393990516663,0.9587242007255554,0.8625819087028503,0.9487765431404114,0.9844014048576355,0.9207206964492798,0.7583683729171753,0.9025450944900513,4.0,4.0,25.019992006393608,4.47213595499958
H4I2T8,B,3,Train,0.9917418360710144,0.9658238887786865,0.9108462929725647,0.9352709650993347,0.9836189150810242,0.933906614780426,0.8362881541252136,0.8784122467041016,4.0,3.0,3.0,4.123105625617661
H5N0P0,A,1,Train,0.9928140640258789,0.9708784818649292,0.9022940993309021,0.9436777234077454,0.9857305884361267,0.9434050917625427,0.8219816088676453,0.8933616280555725,5.0990195135927845,2.449489742783178,3.0,4.58257569495584
H6I0I6,B,2,Train,0.9927160143852234,0.9471888542175293,0.9144545197486877,0.9587621092796326,0.9855373501777649,0.8996759057044983,0.8423917293548584,0.9207906126976013,3.1622776601683795,3.1622776601683795,3.605551275463989,4.47213595499958
H6P7T1,D,5,Valid,0.9784380793571472,0.9208424091339111,0.7880030870437622,0.9065331816673279,0.9577863216400146,0.8532974720001221,0.6501692533493042,0.8290449380874634,9.0,29.30870177950569,26.94438717061496,9.055385138137417
H7I4J3,B,3,Train,0.992817223072052,0.9621247053146362,0.9114928245544434,0.95001220703125,0.9857369065284729,0.9270137548446655,0.8373788595199585,0.9047840237617493,5.0,3.0,4.123105625617661,4.358898943540674
H7K5U5,B,3,Test,0.9872426390647888,0.9194424152374268,0.8452258110046387,0.9399049878120422,0.9748066663742065,0.8508962392807007,0.7319402694702148,0.8866233229637146,5.0,5.916079783099616,3.7416573867739413,7.615773105863909
H7L8R8,C,4,Test,0.9894931316375732,0.8931505680084229,0.8114300966262817,0.840374767780304,0.9792047142982483,0.8069304823875427,0.6826944947242737,0.7246951460838318,4.242640687119285,26.267851073127396,13.638181696985855,16.673332000533065
H7N4V9,B,2,Train,0.9937066435813904,0.9511070847511292,0.9121819734573364,0.9412471652030945,0.9874919652938843,0.9067723155021667,0.8385428190231323,0.8890150189399719,3.0,5.0,4.0,5.0
H7P5Z4,C,4,Test,0.9804806709289551,0.890776515007019,0.826143741607666,0.8628184795379639,0.9617087841033936,0.803063154220581,0.7037860751152039,0.7587341666221619,6.082762530298219,16.3707055437449,12.083045973594572,11.704699910719626
H8K2K7,B,3,Test,0.9897134304046631,0.9529072046279907,0.8300180435180664,0.9197589159011841,0.9796363711357117,0.9100503325462341,0.709428071975708,0.8514385223388672,4.123105625617661,3.0,9.0,10.0
H9J6L5,C,4,,,,,,,,,,,,,
I0I2J8,B,2,Test,0.9468939900398254,0.8409066796302795,0.6493323445320129,0.5886605978012085,0.8991440534591675,0.7254865765571594,0.4807491600513458,0.41709354519844055,10.0,18.027756377319946,14.798648586948742,25.573423705088842
I0J5U3,B,2,Train,0.9921355843544006,0.9016038775444031,0.8929675221443176,0.9348922967910767,0.984393835067749,0.8208367824554443,0.8066317439079285,0.8777443766593933,5.0,6.0,25.019992006393608,9.273618495495704
I2J6Z6,A,1,Test,0.9811094403266907,0.9451568126678467,0.8353011012077332,0.8409615159034729,0.9629194140434265,0.8960164189338684,0.7171819806098938,0.7255681753158569,4.0,9.0,4.242640687119285,13.74772708486752
I2K2Y8,B,2,Train,0.9899021983146667,0.9586962461471558,0.9186347723007202,0.9392370581626892,0.9800062775611877,0.9206691384315491,0.849513828754425,0.8854354023933411,8.0,3.0,3.605551275463989,5.385164807134504
I4J8P4,C,4,,,,,,,,,,,,,
I4L4V7,D,5,Valid,0.9928669333457947,0.9230626225471497,0.8425320982933044,0.9328972101211548,0.9858348965644836,0.8571182489395142,0.7279096841812134,0.8742336630821228,3.0,5.0,3.1622776601683795,8.246211251235321
I4R8V6,C,4,Test,0.9834170937538147,0.956475555896759,0.8308065533638,0.8319577574729919,0.9673752188682556,0.9165818691253662,0.7105808854103088,0.7122668027877808,3.0,6.324555320336759,5.196152422706632,8.366600265340756
I5L3S2,A,1,Test,0.9893988966941833,0.9430381655693054,0.885269820690155,0.9105285406112671,0.9790202379226685,0.8922159075737,0.7941561341285706,0.8357524871826172,3.0,7.810249675906654,4.242640687119285,14.628738838327793
I6N3P3,B,2,Train,0.9940410256385803,0.9509866237640381,0.9167416095733643,0.9273163676261902,0.9881526231765747,0.906553328037262,0.8462815284729004,0.8644826412200928,2.0,3.0,4.242640687119285,6.708203932499369
I6P4R0,C,4,Test,0.9819870591163635,0.890008270740509,0.7364104986190796,0.9260513782501221,0.9646115303039551,0.8018152713775635,0.5827925205230713,0.8622864484786987,4.242640687119285,7.211102550927978,6.324555320336759,13.30413469565007
I6T4W8,B,2,Test,0.9865864515304565,0.9396636486053467,0.8515278100967407,0.8374939560890198,0.9735280275344849,0.8861938714981079,0.7414439916610718,0.7204211354255676,2.449489742783178,7.615773105863909,9.539392014169456,10.04987562112089
I7T3U1,A,1,Train,0.9936840534210205,0.966361403465271,0.8913419842720032,0.9225545525550842,0.9874474406242371,0.9349122643470764,0.8039828538894653,0.8562424778938293,2.0,2.8284271247461903,13.152946437965905,4.898979485566356
I7W4Y8,B,2,Valid,0.9874901175498962,0.8663964867591858,0.8265784382820129,0.8931518197059631,0.9752892851829529,0.7642852663993835,0.7044172883033752,0.8069325685501099,6.708203932499369,6.0,17.72004514666935,12.328828005937952
I8N8Y1,D,5,Test,0.9885331392288208,0.9325701594352722,0.819243848323822,0.915144145488739,0.9773262143135071,0.8736594915390015,0.6938298344612122,0.84356290102005,5.0,6.0,5.656854249492381,9.486832980505138
I8Z0Z6,C,4,Test,0.9871509075164795,0.9050568342208862,0.8052495121955872,0.8244560360908508,0.9746278524398804,0.8265787959098816,0.6739897131919861,0.7013400197029114,3.0,4.47213595499958,29.765752132274432,5.744562646538029
J1T9Y1,A,1,Train,0.9936116337776184,0.9588524699211121,0.8950255513191223,0.9525570273399353,0.9873043894767761,0.9209573864936829,0.8099966049194336,0.9094118475914001,4.0,3.7416573867739413,4.0,7.211102550927978
J2S5T1,C,4,,,,,,,,,,,,,
J4J8Q3,A,1,Test,0.9905953407287598,0.9385462999343872,0.8381425738334656,0.9292640686035156,0.9813659191131592,0.8842084407806396,0.721381664276123,0.8678742051124573,3.1622776601683795,13.601470508735444,5.916079783099616,6.164414002968976
J4J9W6,B,2,Train,0.9938044548034668,0.9538040161132812,0.9099110960960388,0.9402349591255188,0.9876852035522461,0.9116877317428589,0.8347126841545105,0.8872107267379761,3.0,3.605551275463989,3.1622776601683795,5.916079783099616
J6K4V3,C,4,Test,0.9790166616439819,0.8408422470092773,0.7854117155075073,0.8677124977111816,0.9588958621025085,0.7253906726837158,0.6466485261917114,0.7663358449935913,3.0,12.041594578792296,8.18535277187245,17.578395831246947
J6K6P5,A,1,Train,0.9937065839767456,0.9542971849441528,0.8990736603736877,0.9368983507156372,0.9874918460845947,0.9125893115997314,0.8166519999504089,0.8812876343727112,3.0,2.23606797749979,5.0,4.47213595499958
J6M5O2,D,5,Valid,0.9779192209243774,0.8568950295448303,0.8407909870147705,0.8873681426048279,0.9567925333976746,0.7496206164360046,0.7253144383430481,0.7975397706031799,3.605551275463989,33.77869150810907,27.65863337187866,7.280109889280518
J6P5T8,A,1,Train,0.9921919107437134,0.9708016514778137,0.911351203918457,0.9231845736503601,0.9845048785209656,0.9432600140571594,0.8371398448944092,0.857328474521637,7.3484692283495345,3.0,3.1622776601683795,8.602325267042627
J8R5W2,A,1,Train,0.9951340556144714,0.9678314328193665,0.9198622703552246,0.9622601270675659,0.9903151988983154,0.937667965888977,0.8516157269477844,0.9272652268409729,3.0,5.0,2.8284271247461903,3.1622776601683795
J9L4S2,B,3,Test,0.9857563972473145,0.9573038816452026,0.8405391573905945,0.8094196915626526,0.9719129204750061,0.9181044101715088,0.7249396443367004,0.679853081703186,4.47213595499958,3.4641016151377544,7.14142842854285,22.494443758403985
J9L6N9,B,2,Train,0.9907889366149902,0.9530252814292908,0.9091944694519043,0.9376929402351379,0.9817460179328918,0.9102658033370972,0.8335073590278625,0.8826948404312134,7.280109889280518,6.0,4.242640687119285,5.0
K2S1U6,B,2,Train,0.9838423728942871,0.915489137172699,0.8733875751495361,0.8679236769676208,0.9681985974311829,0.8441492915153503,0.7752333879470825,0.7666653394699097,9.219544457292887,5.0,5.830951894845301,5.830951894845301
K3P3Y6,D,5,Test,0.9837023019790649,0.900547444820404,0.7793652415275574,0.9364268183708191,0.9679272770881653,0.8190870881080627,0.6384918093681335,0.8804535865783691,4.0,5.656854249492381,17.146428199482248,42.95346318982906
K3R0Y7,C,4,Valid,0.9857825636863708,0.9533330202102661,0.8916454315185547,0.9007872343063354,0.9719637632369995,0.9108274579048157,0.8044767379760742,0.8194839954376221,8.0,3.7416573867739413,9.486832980505138,9.0
K4T7Y0,A,1,Train,0.9896497130393982,0.9668325781822205,0.880114734172821,0.9369432926177979,0.9795114994049072,0.9357947111129761,0.7858971953392029,0.8813672065734863,7.615773105863909,2.23606797749979,4.123105625617661,7.0
K5K6N1,B,3,Valid,0.9910778403282166,0.9638711810112,0.868787944316864,0.9506910443305969,0.9823135137557983,0.9302619695663452,0.7680150866508484,0.9060162901878357,6.324555320336759,3.605551275463989,13.92838827718412,17.05872210923198
K5L2U3,A,1,Train,0.9942402243614197,0.9280183911323547,0.9071583151817322,0.9243533611297607,0.9885464310646057,0.8657037019729614,0.8300912380218506,0.8593466281890869,3.1622776601683795,3.1622776601683795,25.514701644346147,10.816653826391969
K5L4S1,D,5,Test,0.9851251840591431,0.9087271690368652,0.8287033438682556,0.9107683897018433,0.9706864356994629,0.8327223062515259,0.7075093984603882,0.8361567258834839,4.47213595499958,6.6332495807108,26.419689627245813,5.0990195135927845
K5M7V5,D,5,Valid,0.9779764413833618,0.9093517661094666,0.7233816981315613,0.7724474668502808,0.9569020867347717,0.833771824836731,0.5666390061378479,0.6292582154273987,4.0,5.0,16.09347693943108,20.223748416156685
K5P0Y1,A,1,Train,0.9891963601112366,0.9739329218864441,0.9052035808563232,0.9489122033119202,0.978623628616333,0.9491903185844421,0.8268237113952637,0.9027906060218811,9.0,2.23606797749979,7.3484692283495345,6.0
K6N4N7,A,1,Test,0.9900364875793457,0.9515572190284729,0.8365735411643982,0.9271224737167358,0.9802695512771606,0.9075909852981567,0.7190600633621216,0.8641456961631775,4.0,3.605551275463989,5.0990195135927845,4.242640687119285
K7L2Y6,B,2,Test,0.9848180413246155,0.8931893706321716,0.7369673848152161,0.9179084897041321,0.9700902104377747,0.806993842124939,0.5834903717041016,0.8482725620269775,3.0,9.0,15.588457268119896,9.055385138137417
K7N0R7,D,5,Test,0.9808206558227539,0.9138160943984985,0.7416217923164368,0.8278725147247314,0.9623631238937378,0.8413088321685791,0.589347243309021,0.7062990069389343,5.0,8.246211251235321,6.324555320336759,21.400934559032695
K7O3Q0,C,4,Test,0.9826919436454773,0.8483004570007324,0.7372183799743652,0.8605623841285706,0.9659728407859802,0.736564040184021,0.5838051438331604,0.7552518844604492,4.47213595499958,21.77154105707724,22.315913604421397,42.01190307520001
K9N0W0,B,2,Valid,0.9866493344306946,0.9296836853027344,0.8596662878990173,0.9186160564422607,0.9736503958702087,0.868606448173523,0.7538725733757019,0.8494818210601807,7.0,6.324555320336759,4.0,7.280109889280518
L1Q1Z5,B,2,Train,0.989978015422821,0.9179942011833191,0.880371630191803,0.9123205542564392,0.9801548719406128,0.8484189510345459,0.7863069772720337,0.8387770652770996,3.0,5.385164807134504,4.47213595499958,8.12403840463596
L1Q9V8,A,1,Train,0.9932022094726562,0.9302200675010681,0.8898482918739319,0.9526228904724121,0.9864962697029114,0.8695433735847473,0.8015556335449219,0.9095318913459778,3.0,3.0,23.40939982143925,8.06225774829855
L2V5Z0,C,4,Test,0.9705880880355835,0.8343234062194824,0.6847629547119141,0.7145184874534607,0.9428568482398987,0.7157418131828308,0.5206384062767029,0.5558372139930725,3.0,6.708203932499369,6.48074069840786,16.30950643030009
L4Q2U3,A,1,Train,0.9941135048866272,0.9696617722511292,0.9049175381660461,0.9556371569633484,0.98829585313797,0.9411101341247559,0.8263465166091919,0.915043294429779,4.0,2.23606797749979,2.23606797749979,3.605551275463989
L5Q6T7,B,2,Train,0.9916003346443176,0.9608715772628784,0.9032310843467712,0.9511042237281799,0.9833406805992126,0.9246899485588074,0.8235381841659546,0.9067671298980713,5.385164807134504,2.449489742783178,4.358898943540674,4.242640687119285
L5U7Y4,D,5,Test,0.9892820715904236,0.9394232630729675,0.8159268498420715,0.9164837598800659,0.9787914156913757,0.8857664465904236,0.6890848278999329,0.845842182636261,3.0,3.605551275463989,31.32091952673165,6.782329983125268
L6T2T5,D,5,Test,0.973656177520752,0.718619704246521,0.7105445861816406,0.810962975025177,0.9486647844314575,0.5608168840408325,0.5510424375534058,0.6820334196090698,4.0,61.71709649683789,57.175169435691224,11.180339887498949
L7Y7Z2,B,2,Test,0.9864487051963806,0.9564127922058105,0.8768420815467834,0.8888992667198181,0.9732597470283508,0.9164665937423706,0.7806934714317322,0.8000168204307556,4.0,5.0,4.0,7.874007874011811
L8M2U8,D,5,Test,0.9817922115325928,0.888485848903656,0.8237833380699158,0.9159384369850159,0.9642356634140015,0.7993472814559937,0.7003670334815979,0.84491366147995,4.0,4.58257569495584,6.324555320336759,13.490737563232042
L8N7P0,C,4,Test,0.9813510179519653,0.846503496170044,0.7908220291137695,0.8830212950706482,0.9633848667144775,0.7338587641716003,0.6540162563323975,0.7905443906784058,8.0,10.770329614269007,8.602325267042627,14.866068747318506
L8N7Z0,B,3,Test,0.9724059104919434,0.8094037175178528,0.7949326038360596,0.6872010231018066,0.9462937712669373,0.6798305511474609,0.6596581935882568,0.5234624743461609,14.071247279470288,9.899494936611665,13.038404810405298,34.48187929913333
M0P8U8,B,3,Train,0.9951009154319763,0.9589474201202393,0.9120011925697327,0.9557910561561584,0.9902496337890625,0.921132504940033,0.8382372856140137,0.9153255224227905,3.0,4.0,3.1622776601683795,3.605551275463989
M1R4S1,A,1,Train,0.9895402789115906,0.9476829767227173,0.9002863168716431,0.9025801420211792,0.9792971014976501,0.900567889213562,0.8186551928520203,0.8224565982818604,4.123105625617661,3.1622776601683795,4.47213595499958,9.273618495495704
M2P1R1,A,1,Train,0.9941269159317017,0.9612577557563782,0.9163260459899902,0.9531376361846924,0.9883224368095398,0.9254054427146912,0.8455736041069031,0.9104708433151245,4.0,3.1622776601683795,3.0,10.04987562112089
M2P5T8,D,5,Test,0.992786705493927,0.9393852949142456,0.8337851762771606,0.9445369243621826,0.9856767058372498,0.8856988549232483,0.7149499654769897,0.8949028849601746,3.0,4.123105625617661,4.58257569495584,8.602325267042627
M4P7Q6,B,2,Train,0.9860619306564331,0.9465378522872925,0.8415666222572327,0.859514594078064,0.9725070595741272,0.898501992225647,0.7264696359634399,0.753639280796051,4.123105625617661,3.0,7.280109889280518,11.40175425099138
M4T4V6,B,2,Test,0.9765862226486206,0.9015315771102905,0.8487844467163086,0.7374642491340637,0.9542437195777893,0.820716917514801,0.73729407787323,0.5841135382652283,8.774964387392123,5.0,11.180339887498949,10.63014581273465
M6M9N1,C,4,Test,0.9815446138381958,0.8856545090675354,0.7651434540748596,0.7715933918952942,0.9637580513954163,0.7947755455970764,0.6196213364601135,0.6281253695487976,7.0,26.13426869074396,10.63014581273465,11.575836902790225
M6V2Y0,B,3,Test,0.989984929561615,0.9567003846168518,0.8648234009742737,0.9322521090507507,0.9801684617996216,0.9169948101043701,0.7618404030799866,0.8731012940406799,8.0,3.1622776601683795,10.677078252031311,6.0
M8N3Z3,C,4,,,,,,,,,,,,,
N1P8Q9,B,2,Train,0.9939098954200745,0.9604437351226807,0.9039503335952759,0.9452295899391174,0.9878935217857361,0.9238977432250977,0.8247348666191101,0.8961471915245056,2.449489742783178,2.23606797749979,2.8284271247461903,5.0
N1S7Z2,C,4,,,,,,,,,,,,,
N2O7U5,D,5,Valid,0.9804495573043823,0.8838968276977539,0.830223023891449,0.8982606530189514,0.9616489410400391,0.7919490337371826,0.7097275853157043,0.8153114318847656,4.0,9.1104335791443,6.324555320336759,8.0
N5S7Y1,A,1,Train,0.9935190677642822,0.970828652381897,0.8947586417198181,0.9488738179206848,0.9871215224266052,0.9433110356330872,0.8095595240592957,0.902721107006073,4.0,3.1622776601683795,4.0,5.0990195135927845
N7P3T8,D,5,Test,0.9775787591934204,0.8417946100234985,0.808279275894165,0.7912883162498474,0.9561408758163452,0.7268094420433044,0.6782455444335938,0.654654324054718,4.0,9.848857801796104,6.324555320336759,42.5440947723653
N7V9W9,B,3,Train,0.9927346706390381,0.9655141830444336,0.8892134428024292,0.9580326080322266,0.9855741262435913,0.9333276152610779,0.8005259037017822,0.9194458723068237,5.0,3.1622776601683795,3.0,4.47213595499958
N7W6Z8,D,5,Test,0.9820106625556946,0.9259347915649414,0.815273106098175,0.8359604477882385,0.9646570682525635,0.8620843887329102,0.6881527900695801,0.7181546688079834,3.7416573867739413,5.385164807134504,7.874007874011811,37.76241517699841
N8N9U0,A,1,Train,0.9944940805435181,0.9709820747375488,0.9218770265579224,0.9497935771942139,0.9890484809875488,0.9436007142066956,0.8550759553909302,0.9043875336647034,3.0,2.23606797749979,3.1622776601683795,5.0
N9P5Z0,B,3,Test,0.9788923859596252,0.8765414357185364,0.8412126898765564,0.7927994132041931,0.9586573839187622,0.7802169322967529,0.7259422540664673,0.6567255258560181,5.0,8.306623862918075,9.433981132056603,39.0
N9Q4T8,D,5,Test,0.9711704254150391,0.8646696209907532,0.7734521627426147,0.8065593838691711,0.9439565539360046,0.7616017460823059,0.6305927634239197,0.6758270263671875,4.123105625617661,22.715633383201094,15.524174696260024,16.06237840420901
O0S9V7,A,1,Train,0.9920729398727417,0.9607887268066406,0.9025424718856812,0.9370201826095581,0.9842706322669983,0.924536406993866,0.8223939538002014,0.8815032243728638,3.0,2.8284271247461903,4.242640687119285,5.385164807134504
O1O9Y6,C,4,,,,,,,,,,,,,
O3R8Y5,B,2,Train,0.9955019354820251,0.9578737020492554,0.8937087059020996,0.9508769512176514,0.9910442233085632,0.9191531538963318,0.8078420758247375,0.9063540697097778,3.0,2.23606797749979,4.0,3.0
O4O6U5,C,4,Test,0.9877329468727112,0.9187290668487549,0.803175687789917,0.9037986993789673,0.975763201713562,0.849675178527832,0.6710890531539917,0.8244824409484863,3.0,5.385164807134504,8.12403840463596,15.165750888103101
O4T6Y7,B,2,Test,0.9855795502662659,0.9507049322128296,0.882678210735321,0.884122371673584,0.9715690612792969,0.9060416221618652,0.7899945974349976,0.7923112511634827,3.0,4.58257569495584,4.242640687119285,5.0990195135927845
O5U2U7,D,5,Test,0.9825496673583984,0.9090630412101746,0.7914366126060486,0.8895645141601562,0.9656979441642761,0.8332865238189697,0.654857337474823,0.801095187664032,4.0,4.242640687119285,13.076696830622021,6.164414002968976
O7Q7U3,D,5,Valid,0.9797702431678772,0.8143367171287537,0.7823571562767029,0.8623853325843811,0.9603427648544312,0.6868195533752441,0.6425177454948425,0.7580645084381104,3.1622776601683795,22.759613353482084,8.602325267042627,11.445523142259598
O9V8W5,B,2,Test,0.982332170009613,0.9238765835762024,0.8103678226470947,0.9016900658607483,0.9652777314186096,0.858522891998291,0.6811919212341309,0.8209795951843262,3.7416573867739413,8.717797887081348,4.123105625617661,10.04987562112089
P0S5Y0,A,1,Train,0.9916658401489258,0.9437175989151001,0.902634859085083,0.9338812828063965,0.9834694266319275,0.8934329748153687,0.822547435760498,0.8759637475013733,4.242640687119285,3.0,4.47213595499958,6.4031242374328485
P3P9S5,A,1,Test,0.9820390939712524,0.8895900845527649,0.8425034284591675,0.8667727708816528,0.9647120237350464,0.8011366128921509,0.7278668880462646,0.7648711204528809,3.0,38.3275357934736,32.58834147360065,9.486832980505138
P3R6Y5,B,3,Test,0.9914031624794006,0.9546820521354675,0.8922099471092224,0.9127663969993591,0.982952892780304,0.9132934212684631,0.8053961992263794,0.8395310640335083,6.708203932499369,3.0,5.0,5.0
P3T5U1,C,4,Test,0.9830398559570312,0.9239883422851562,0.8385895490646362,0.8336044549942017,0.9666454195976257,0.8587158918380737,0.722044050693512,0.7146841883659363,4.898979485566356,37.70941526992961,32.07802986469088,36.180105030251084
P5R1Y4,A,1,Train,0.9910961389541626,0.9572104811668396,0.9185806512832642,0.9042156934738159,0.9823494553565979,0.9179325699806213,0.8494212627410889,0.8251767158508301,3.7416573867739413,3.1622776601683795,4.242640687119285,9.273618495495704
P6U0Y0,B,2,Train,0.9942570328712463,0.9448778629302979,0.9132004976272583,0.9458677172660828,0.9885796308517456,0.8955151438713074,0.8402658104896545,0.8972951173782349,3.0,3.605551275463989,3.605551275463989,5.830951894845301
P8V0Y7,D,5,Valid,0.9771297574043274,0.8550119400024414,0.8045737743377686,0.8444492816925049,0.9552822709083557,0.7467431426048279,0.673043429851532,0.7307764887809753,5.0,13.152946437965905,9.899494936611665,41.340053217188775
P8W4Z0,B,3,Test,0.9757291078567505,0.8785406947135925,0.8392651081085205,0.7933628559112549,0.9526084661483765,0.7833905816078186,0.7230463027954102,0.6574991345405579,8.0,14.317821063276353,13.341664064126334,51.90375708944392
