External code,Vendor,Centre,Dice_BG,Dice_LV,Dice_MYO,Dice_RV,IoU_BG,IoU_LV,IoU_MYO,IoU_RV,HD_BG,HD_LV,HD_MYO,HD_RV
C5L0R0,D,5,0.9572277069091797,0.8092468976974487,0.5601403117179871,0.8732147216796875,0.9179642200469971,0.6796092987060547,0.3890242576599121,0.7749610543251038,4.0,14.594519519326424,17.46424919657298,22.80350850198276
C5M4S2,A,1,0.9938322901725769,0.97371906042099,0.9103381037712097,0.9373100996017456,0.9877402186393738,0.9487841725349426,0.835431694984436,0.8820165395736694,2.449489742783178,2.23606797749979,3.1622776601683795,7.810249675906654
C5Q2Y5,C,4,,,,,,,,,,,,
C6E0F9,A,1,0.9952490925788879,0.9705355763435364,0.9236013889312744,0.9469742774963379,0.9905431270599365,0.942757785320282,0.8580477237701416,0.8992888331413269,4.0,4.242640687119285,3.3166247903554,5.385164807134504
C6J5P1,A,1,0.9906224012374878,0.9681238532066345,0.9017412662506104,0.9329639673233032,0.9814190864562988,0.9382171034812927,0.8210644721984863,0.8743509650230408,4.0,3.0,4.0,21.2602916254693
C6U4W8,A,1,0.9933201670646667,0.9721158742904663,0.8956591486930847,0.9373453855514526,0.9867290258407593,0.9457445740699768,0.8110350966453552,0.8820790648460388,4.123105625617661,2.23606797749979,4.242640687119285,6.324555320336759
C7L8Z8,B,2,0.9270220994949341,0.6540334820747375,0.37798407673835754,0.03207716345787048,0.8639712929725647,0.48592105507850647,0.23303352296352386,0.016300011426210403,10.0,17.11724276862369,10.816653826391969,56.621550667568265
C7M6W0,C,4,0.9793773889541626,0.873993456363678,0.6323510408401489,0.8146067261695862,0.9595881700515747,0.7761885523796082,0.4623635411262512,0.6872037649154663,4.0,11.445523142259598,11.090536506409418,8.660254037844387
C8I7P7,B,2,0.9696758389472961,0.8176496624946594,0.5682081580162048,0.7895819544792175,0.9411367177963257,0.6915460228919983,0.3968510925769806,0.6523216962814331,4.0,9.055385138137417,8.06225774829855,12.806248474865697
C8J7L5,C,4,,,,,,,,,,,,
C8O0P2,C,4,,,,,,,,,,,,
C8P3S7,A,1,0.9883370995521545,0.9254111647605896,0.8768752813339233,0.9094638824462891,0.9769431352615356,0.8611769676208496,0.7807461023330688,0.8339603543281555,3.0,8.54400374531753,3.605551275463989,11.0
C8V5W8,C,4,,,,,,,,,,,,
D0E2W0,C,4,,,,,,,,,,,,
D0H9I4,B,2,0.978798508644104,0.8864763379096985,0.6766096949577332,0.8372913599014282,0.9584774374961853,0.7961001396179199,0.5112699270248413,0.720121443271637,8.0,8.06225774829855,7.0,11.704699910719626
D0R0R9,A,1,0.9893752336502075,0.9476743936538696,0.9125258326530457,0.8952566385269165,0.9789738655090332,0.90055251121521,0.8391242027282715,0.8103751540184021,3.0,4.0,5.0990195135927845,11.40175425099138
D1H2O9,C,4,0.9782946109771729,0.8963046073913574,0.7049228549003601,0.806188702583313,0.9575114250183105,0.8120941519737244,0.5443094968795776,0.6753066778182983,4.0,7.0710678118654755,9.539392014169456,19.924858845171276
D1H6U2,A,1,0.9902162551879883,0.9575232267379761,0.9193496108055115,0.9055814146995544,0.9806221127510071,0.9185079336166382,0.8507372736930847,0.8274543285369873,4.0,2.449489742783178,4.123105625617661,12.083045973594572
D1J5P6,A,1,0.9911459684371948,0.9668548107147217,0.8966217041015625,0.9280305504798889,0.9824473857879639,0.9358362555503845,0.8126149773597717,0.8657248020172119,5.0,3.0,4.69041575982343,4.242640687119285
D1L4Q9,B,2,0.9337998628616333,0.7741371989250183,0.4534924626350403,0.21682389080524445,0.8758204579353333,0.6315039396286011,0.29323649406433105,0.12159420549869537,5.0,11.357816691600547,10.246950765959598,30.033314835362415
D1L6T4,D,5,0.9530304670333862,0.6881760954856873,0.4441846013069153,0.7819545865058899,0.9102752804756165,0.5245949029922485,0.28549954295158386,0.6419748663902283,4.0,15.524174696260024,11.357816691600547,37.282703764614496
D1M1S6,A,1,0.9925099015235901,0.9644771218299866,0.8735429048538208,0.9207394123077393,0.9851311445236206,0.9313913583755493,0.775478184223175,0.8531206250190735,2.0,3.3166247903554,3.3166247903554,6.782329983125268
